X,Y,Longitude,Latitude,Median,Matrix,icon_url
30.756,46.512,30.756000000000000,46.512000000000000,0.000170000000000,Water,./0.png
30.755,46.613,30.754999999999999,46.613000000000000,0.000150000000000,Water,./0.png
30.749,46.574,30.748999999999999,46.573999999999998,0.000170000000000,Water,./0.png
30.757,46.565,30.757000000000001,46.564999999999998,0.000350000000000,Water,./0.png
30.74,46.551,30.739999999999998,46.551000000000002,0.000910000000000,Water,./0.png
30.745,46.566,30.745000000000001,46.566000000000003,0.000270000000000,Water,./0.png
30.772,46.45,30.771999999999998,46.450000000000003,0.000260000000000,Water,./0.png
30.73,46.367,30.730000000000000,46.366999999999997,0.000000000000000,Water,./0.png
30.772,46.444,30.771999999999998,46.444000000000003,0.000015000000000,Water,./0.png
30.758,46.549,30.757999999999999,46.548999999999999,0.000015000000000,Water,./0.png
30.464,46.069,30.463999999999999,46.069000000000003,0.000020000000000,Water,./0.png
31.174,46.627,31.173999999999999,46.627000000000002,0.000280000000000,Water,./0.png
29.866,45.354,29.866000000000000,45.353999999999999,0.000640000000000,Water,./0.png
29.861,45.322,29.861000000000001,45.322000000000003,0.000000000000000,Water,./0.png
29.88,45.324,29.879999999999999,45.323999999999998,0.000000000000000,Water,./0.png
29.833,45.315,29.832999999999998,45.314999999999998,0.000300000000000,Water,./0.png
29.86,45.317,29.859999999999999,45.317000000000000,0.000410000000000,Water,./0.png
29.803,45.304,29.803000000000001,45.304000000000002,0.000265000000000,Water,./0.png
29.883,45.252,29.882999999999999,45.252000000000002,0.000430000000000,Water,./0.png
29.824,45.272,29.824000000000002,45.271999999999998,0.000850000000000,Water,./0.png
29.804,45.291,29.803999999999998,45.290999999999997,0.001555000000000,Water,./0.png
29.862,45.352,29.861999999999998,45.351999999999997,0.000430000000000,Water,./0.png
29.875,45.319,29.875000000000000,45.319000000000003,0.000000000000000,Water,./0.png
29.872,45.322,29.872000000000000,45.322000000000003,0.000780000000000,Water,./0.png
29.868,45.324,29.867999999999999,45.323999999999998,0.000000000000000,Water,./0.png
29.872,45.324,29.872000000000000,45.323999999999998,0.000000000000000,Water,./0.png
29.799,45.323,29.798999999999999,45.323000000000000,0.000225000000000,Water,./0.png
29.857,45.263,29.856999999999999,45.262999999999998,0.000350000000000,Water,./0.png
29.813,45.273,29.812999999999999,45.273000000000003,0.000000000000000,Water,./0.png
29.785,45.292,29.785000000000000,45.292000000000002,0.000125000000000,Water,./0.png
29.787,45.328,29.786999999999999,45.328000000000003,0.000120000000000,Water,./0.png
28.417,43.367,28.417000000000002,43.366999999999997,0.000100000000000,Water,./0.png
27.517,42.463,27.516999999999999,42.463000000000001,0.000100000000000,Water,./0.png
27.8,42.5,27.800000000000001,42.500000000000000,0.000100000000000,Water,./0.png
27.672,42.506,27.672000000000001,42.506000000000000,0.000100000000000,Water,./0.png
28.592,43.588,28.591999999999999,43.588000000000001,0.000100000000000,Water,./0.png
28.553,43.424,28.553000000000001,43.423999999999999,0.000100000000000,Water,./0.png
28.0,43.167,28.000000000000000,43.167000000000002,0.000100000000000,Water,./0.png
28.0,42.083,28.000000000000000,42.082999999999998,0.000100000000000,Water,./0.png
27.926,42.768,27.925999999999998,42.768000000000001,0.000100000000000,Water,./0.png
27.937,43.185,27.937000000000001,43.185000000000002,0.000100000000000,Water,./0.png
27.909,43.025,27.908999999999999,43.024999999999999,0.000100000000000,Water,./0.png
30.549,44.625,30.548999999999999,44.625000000000000,0.002000000000000,Water,./0.png
30.964,44.547,30.963999999999999,44.546999999999997,0.002000000000000,Water,./0.png
30.117,44.312,30.117000000000001,44.311999999999998,0.002000000000000,Water,./0.png
30.507,44.268,30.507000000000001,44.268000000000001,0.002000000000000,Water,./0.png
29.678,43.916,29.678000000000001,43.915999999999997,0.002000000000000,Water,./0.png
30.153,43.843,30.152999999999999,43.843000000000004,0.002000000000000,Water,./0.png
28.93,44.488,28.930000000000000,44.488000000000000,0.002000000000000,Water,./0.png
29.102,44.514,29.102000000000000,44.514000000000003,0.002000000000000,Water,./0.png
29.274,44.513,29.274000000000001,44.512999999999998,0.002000000000000,Water,./0.png
29.66,44.527,29.660000000000000,44.527000000000001,0.002000000000000,Water,./0.png
29.83,44.509,29.829999999999998,44.509000000000000,0.002000000000000,Water,./0.png
29.293,44.667,29.292999999999999,44.667000000000002,0.002000000000000,Water,./0.png
29.425,44.662,29.425000000000001,44.661999999999999,0.002000000000000,Water,./0.png
29.517,44.666,29.516999999999999,44.665999999999997,0.002000000000000,Water,./0.png
29.668,44.667,29.667999999999999,44.667000000000002,0.002000000000000,Water,./0.png
29.847,44.669,29.847000000000001,44.668999999999997,0.002000000000000,Water,./0.png
29.658,44.885,29.658000000000001,44.884999999999998,0.002000000000000,Water,./0.png
29.685,44.884,29.684999999999999,44.884000000000000,0.002000000000000,Water,./0.png
29.79,44.883,29.789999999999999,44.883000000000003,0.002000000000000,Water,./0.png
30.158,44.86,30.158000000000001,44.859999999999999,0.002000000000000,Water,./0.png
30.565,44.852,30.565000000000001,44.851999999999997,0.002000000000000,Water,./0.png
29.81,45.13,29.809999999999999,45.130000000000003,0.002000000000000,Water,./0.png
29.883,45.127,29.882999999999999,45.127000000000002,0.002000000000000,Water,./0.png
30.125,45.064,30.125000000000000,45.064000000000000,0.002000000000000,Water,./0.png
30.364,44.958,30.364000000000001,44.957999999999998,0.002000000000000,Water,./0.png
28.699,44.117,28.699000000000002,44.116999999999997,0.002000000000000,Water,./0.png
28.699,44.071,28.699000000000002,44.070999999999998,0.002000000000000,Water,./0.png
28.684,44.056,28.684000000000001,44.055999999999997,2.201999900000000,Water,./0.png
28.728,44.127,28.728000000000002,44.127000000000002,0.002000000000000,Water,./0.png
28.679,44.028,28.678999999999998,44.027999999999999,0.002000000000000,Water,./0.png
28.685,44.332,28.684999999999999,44.332000000000001,0.002000000000000,Water,./0.png
28.688,44.312,28.687999999999999,44.311999999999998,0.002000000000000,Water,./0.png
28.684,44.288,28.684000000000001,44.287999999999997,0.002000000000000,Water,./0.png
28.717,44.333,28.716999999999999,44.332999999999998,0.002000000000000,Water,./0.png
28.588,43.797,28.588000000000001,43.796999999999997,0.002000000000000,Water,./0.png
28.601,43.791,28.600999999999999,43.790999999999997,0.002000000000000,Water,./0.png
28.601,43.786,28.600999999999999,43.786000000000001,0.002000000000000,Water,./0.png
28.604,43.803,28.603999999999999,43.802999999999997,0.002000000000000,Water,./0.png
29.636,44.884,29.635999999999999,44.884000000000000,0.002000000000000,Water,./0.png
29.678,44.884,29.678000000000001,44.884000000000000,0.002000000000000,Water,./0.png
29.702,44.884,29.702000000000002,44.884000000000000,0.002000000000000,Water,./0.png
29.299,44.677,29.298999999999999,44.677000000000000,0.002000000000000,Water,./0.png
29.474,44.677,29.474000000000000,44.677000000000000,0.002000000000000,Water,./0.png
29.917,44.677,29.917000000000002,44.677000000000000,0.002000000000000,Water,./0.png
28.767,44.401,28.766999999999999,44.401000000000003,0.002000000000000,Water,./0.png
28.847,44.235,28.847000000000001,44.234999999999999,0.002000000000000,Water,./0.png
28.683,44.167,28.683000000000000,44.167000000000002,0.002000000000000,Water,./0.png
28.783,44.167,28.783000000000001,44.167000000000002,0.002000000000000,Water,./0.png
29.133,44.167,29.132999999999999,44.167000000000002,0.002000000000000,Water,./0.png
29.367,44.167,29.367000000000001,44.167000000000002,0.002000000000000,Water,./0.png
28.653,44.049,28.652999999999999,44.048999999999999,0.002000000000000,Water,./0.png
28.669,44.049,28.669000000000000,44.048999999999999,0.002000000000000,Water,./0.png
28.644,43.945,28.643999999999998,43.945000000000000,0.002000000000000,Water,./0.png
28.595,43.8,28.594999999999999,43.799999999999997,0.002000000000000,Water,./0.png
28.716,43.799,28.716000000000001,43.798999999999999,0.002000000000000,Water,./0.png
28.829,43.792,28.829000000000001,43.792000000000002,0.002000000000000,Water,./0.png
28.621,43.751,28.620999999999999,43.750999999999998,0.002000000000000,Water,./0.png
29.772,45.144,29.771999999999998,45.143999999999998,0.002000000000000,Water,./0.png
29.793,45.141,29.792999999999999,45.140999999999998,0.002000000000000,Water,./0.png
29.924,45.123,29.923999999999999,45.122999999999998,0.002000000000000,Water,./0.png
29.733,45.003,29.733000000000001,45.003000000000000,0.002000000000000,Water,./0.png
29.922,44.993,29.922000000000001,44.993000000000002,0.002000000000000,Water,./0.png
28.706,44.235,28.706000000000000,44.234999999999999,0.002000000000000,Water,./0.png
29.007,44.677,29.007000000000001,44.677000000000000,0.002000000000000,Water,./0.png
29.75,44.677,29.750000000000000,44.677000000000000,0.002000000000000,Water,./0.png
28.65,44.217,28.649999999999999,44.216999999999999,0.002000000000000,Water,./0.png
28.7,44.217,28.699999999999999,44.216999999999999,0.002000000000000,Water,./0.png
28.9,44.167,28.899999999999999,44.167000000000002,0.002000000000000,Water,./0.png
28.613,43.751,28.613000000000000,43.750999999999998,0.002000000000000,Water,./0.png
29.652,45.003,29.652000000000001,45.003000000000000,0.002000000000000,Water,./0.png
28.843,44.401,28.843000000000000,44.401000000000003,0.002000000000000,Water,./0.png
28.649,44.138,28.649000000000001,44.137999999999998,0.002000000000000,Water,./0.png
28.685,44.122,28.684999999999999,44.122000000000000,0.002000000000000,Water,./0.png
28.674,43.945,28.673999999999999,43.945000000000000,0.002000000000000,Water,./0.png
28.727,43.945,28.727000000000000,43.945000000000000,0.002000000000000,Water,./0.png
28.628,43.799,28.628000000000000,43.798999999999999,0.002000000000000,Water,./0.png
28.639,44.236,28.638999999999999,44.235999999999997,0.002000000000000,Water,./0.png
30.024,44.155,30.024000000000001,44.155000000000001,0.002000000000000,Water,./0.png
30.201,44.149,30.201000000000001,44.149000000000001,0.002000000000000,Water,./0.png
30.525,44.667,30.524999999999999,44.667000000000002,0.002000000000000,Water,./0.png
29.494,43.762,29.494000000000000,43.762000000000000,0.002000000000000,Water,./0.png
30.018,43.747,30.018000000000001,43.747000000000000,0.002000000000000,Water,./0.png
28.635,43.791,28.635000000000002,43.790999999999997,0.002000000000000,Water,./0.png
28.704,43.799,28.704000000000001,43.798999999999999,0.002000000000000,Water,./0.png
28.821,43.784,28.821000000000002,43.783999999999999,0.002000000000000,Water,./0.png
29.487,43.758,29.486999999999998,43.758000000000003,0.002000000000000,Water,./0.png
29.316,44.666,29.315999999999999,44.665999999999997,0.002000000000000,Water,./0.png
29.466,44.667,29.466000000000001,44.667000000000002,0.002000000000000,Water,./0.png
29.76,44.667,29.760000000000002,44.667000000000002,0.002000000000000,Water,./0.png
29.912,44.669,29.911999999999999,44.668999999999997,0.002000000000000,Water,./0.png
28.783,44.183,28.783000000000001,44.183000000000000,0.002000000000000,Water,./0.png
28.902,44.17,28.902000000000001,44.170000000000002,0.002000000000000,Water,./0.png
29.135,44.168,29.135000000000002,44.167999999999999,0.002000000000000,Water,./0.png
29.034,44.666,29.033999999999999,44.665999999999997,0.002000000000000,Water,./0.png
29.369,44.168,29.369000000000000,44.167999999999999,0.002000000000000,Water,./0.png
30.013,44.161,30.013000000000002,44.161000000000001,0.002000000000000,Water,./0.png
29.853,44.884,29.853000000000002,44.884000000000000,0.002000000000000,Water,./0.png
21.64,36.992,21.640000000000001,36.991999999999997,0.000013680000000,Water,./0.png
21.638,36.99,21.638000000000002,36.990000000000002,0.000012500000000,Water,./0.png
21.631,36.987,21.631000000000000,36.987000000000002,0.000013600000000,Water,./0.png
21.622,36.983,21.622000000000000,36.982999999999997,0.000018700000000,Water,./0.png
21.656,36.965,21.655999999999999,36.965000000000003,0.000048950000000,Water,./0.png
21.652,36.964,21.652000000000001,36.963999999999999,0.000027800000000,Water,./0.png
21.645,36.963,21.645000000000000,36.963000000000001,0.000030100000000,Water,./0.png
21.656,36.951,21.655999999999999,36.951000000000001,0.000013000000000,Water,./0.png
21.679,36.901,21.678999999999998,36.901000000000003,0.000014000000000,Water,./0.png
21.671,36.962,21.670999999999999,36.962000000000003,0.000051600000000,Water,./0.png
21.676,36.963,21.675999999999998,36.963000000000001,0.000319300000000,Water,./0.png
21.68,36.963,21.680000000000000,36.963000000000001,0.000071200000000,Water,./0.png
21.674,36.965,21.673999999999999,36.965000000000003,0.000245700000000,Water,./0.png
21.665,36.956,21.664999999999999,36.956000000000003,0.000071200000000,Water,./0.png
16.924,41.304,16.923999999999999,41.304000000000002,0.000300000000000,Water,./0.png
16.937,41.474,16.937000000000001,41.473999999999997,0.006600000000000,Water,./0.png
16.907,41.571,16.907000000000000,41.570999999999998,0.000300000000000,Water,./0.png
16.876,41.669,16.876000000000001,41.668999999999997,0.000300000000000,Water,./0.png
17.132,41.295,17.132000000000001,41.295000000000002,0.000300000000000,Water,./0.png
16.846,41.761,16.846000000000000,41.761000000000003,0.000300000000000,Water,./0.png
16.815,41.864,16.815000000000001,41.863999999999997,0.000300000000000,Water,./0.png
16.784,41.961,16.783999999999999,41.960999999999999,0.000300000000000,Water,./0.png
16.754,42.058,16.754000000000001,42.058000000000000,0.000300000000000,Water,./0.png
16.722,42.155,16.722000000000001,42.155000000000001,0.000300000000000,Water,./0.png
18.244,40.913,18.244000000000000,40.912999999999997,0.000300000000000,Water,./0.png
18.549,40.715,18.548999999999999,40.715000000000003,0.000700000000000,Water,./0.png
18.92,39.891,18.920000000000002,39.890999999999998,0.000700000000000,Water,./0.png
18.743,39.887,18.742999999999999,39.887000000000000,0.000300000000000,Water,./0.png
18.533,39.55,18.533000000000001,39.549999999999997,0.001400000000000,Water,./0.png
18.212,39.562,18.212000000000000,39.561999999999998,0.000300000000000,Water,./0.png
17.694,39.957,17.693999999999999,39.957000000000001,0.000300000000000,Water,./0.png
17.5,39.741,17.500000000000000,39.741000000000000,0.000300000000000,Water,./0.png
17.155,39.644,17.155000000000001,39.643999999999998,0.000300000000000,Water,./0.png
16.986,39.661,16.986000000000001,39.661000000000001,0.000300000000000,Water,./0.png
17.353,39.113,17.353000000000002,39.113000000000000,0.000300000000000,Water,./0.png
17.263,38.865,17.263000000000002,38.865000000000002,0.001200000000000,Water,./0.png
17.025,38.859,17.024999999999999,38.859000000000002,0.001600000000000,Water,./0.png
17.175,38.799,17.175000000000001,38.798999999999999,0.000300000000000,Water,./0.png
15.572,37.833,15.571999999999999,37.832999999999998,0.000300000000000,Water,./0.png
15.436,37.869,15.436000000000000,37.869000000000000,0.000300000000000,Water,./0.png
15.367,37.923,15.367000000000001,37.923000000000002,0.001700000000000,Water,./0.png
17.624,41.075,17.623999999999999,41.075000000000003,0.000300000000000,Water,./0.png
14.301,36.027,14.301000000000000,36.027000000000001,0.000000000000000,Water,./0.png
12.464,44.232,12.464000000000000,44.231999999999999,0.010000000000000,Water,./0.png
12.636,44.113,12.635999999999999,44.113000000000000,0.010000000000000,Water,./0.png
12.376,44.662,12.375999999999999,44.661999999999999,0.010000000000000,Water,./0.png
12.524,44.252,12.523999999999999,44.252000000000002,0.010000000000000,Water,./0.png
12.677,44.134,12.677000000000000,44.134000000000000,0.010000000000000,Water,./0.png
12.533,44.662,12.532999999999999,44.661999999999999,0.010000000000000,Water,./0.png
12.648,44.29,12.648000000000000,44.289999999999999,0.010000000000000,Water,./0.png
12.812,44.209,12.811999999999999,44.209000000000003,0.010000000000000,Water,./0.png
15.725,42.011,15.725000000000000,42.011000000000003,0.003000000000000,Water,./0.png
16.268,41.446,16.268000000000001,41.445999999999998,0.003000000000000,Water,./0.png
16.337,41.532,16.337000000000000,41.531999999999996,0.003000000000000,Water,./0.png
16.996,41.196,16.995999999999999,41.195999999999998,0.003000000000000,Water,./0.png
17.059,41.284,17.059000000000001,41.283999999999999,0.003000000000000,Water,./0.png
12.38,45.288,12.380000000000001,45.287999999999997,0.005500000000000,Water,./0.png
12.417,45.098,12.417000000000000,45.097999999999999,0.005500000000000,Water,./0.png
12.45,45.285,12.449999999999999,45.284999999999997,0.001000000000000,Water,./0.png
12.482,45.122,12.481999999999999,45.122000000000000,0.005500000000000,Water,./0.png
18.074,40.731,18.074000000000002,40.731000000000002,0.003000000000000,Water,./0.png
18.145,40.815,18.145000000000000,40.814999999999998,0.003000000000000,Water,./0.png
12.592,45.278,12.592000000000001,45.277999999999999,0.005500000000000,Water,./0.png
12.606,45.168,12.606000000000000,45.167999999999999,0.005500000000000,Water,./0.png
17.799,40.182,17.798999999999999,40.182000000000002,0.003000000000000,Water,./0.png
17.702,40.115,17.702000000000002,40.115000000000002,0.003000000000000,Water,./0.png
17.136,40.384,17.135999999999999,40.384000000000000,0.003000000000000,Water,./0.png
17.096,40.289,17.096000000000000,40.289000000000001,0.003000000000000,Water,./0.png
13.349,38.267,13.349000000000000,38.267000000000003,0.050000000000000,Water,./0.png
13.381,38.31,13.381000000000000,38.310000000000002,0.000600000000000,Water,./0.png
13.445,38.397,13.445000000000000,38.396999999999998,0.001000000000000,Water,./0.png
15.042,36.603,15.042000000000000,36.603000000000002,0.000600000000000,Water,./0.png
15.005,36.563,15.005000000000001,36.563000000000002,0.100000000000000,Water,./0.png
14.934,36.486,14.933999999999999,36.485999999999997,0.001000000000000,Water,./0.png
15.198,37.519,15.198000000000000,37.518999999999998,0.001000000000000,Water,./0.png
15.251,37.493,15.250999999999999,37.493000000000002,0.005300000000000,Water,./0.png
15.358,37.44,15.358000000000001,37.439999999999998,0.000800000000000,Water,./0.png
12.422,37.951,12.422000000000001,37.951000000000001,0.050000000000000,Water,./0.png
12.362,37.967,12.362000000000000,37.966999999999999,0.001000000000000,Water,./0.png
12.244,38.003,12.244000000000000,38.003000000000000,0.050000000000000,Water,./0.png
15.269,39.997,15.269000000000000,39.997000000000000,0.026250000000000,Water,./0.png
15.219,39.964,15.218999999999999,39.963999999999999,0.002250000000000,Water,./0.png
13.869,40.996,13.869000000000000,40.996000000000002,1.001250000000000,Water,./0.png
13.812,40.972,13.811999999999999,40.972000000000001,0.251250000000000,Water,./0.png
14.408,40.709,14.407999999999999,40.709000000000003,0.006250000000000,Water,./0.png
14.338,40.711,14.337999999999999,40.710999999999999,0.001750000000000,Water,./0.png
14.784,40.597,14.784000000000001,40.597000000000001,0.001900000000000,Water,./0.png
14.735,40.566,14.734999999999999,40.566000000000003,0.001750000000000,Water,./0.png
16.558,39.804,16.558000000000000,39.804000000000002,0.001000000000000,Water,./0.png
16.623,39.794,16.623000000000001,39.793999999999997,0.001000000000000,Water,./0.png
16.751,39.774,16.751000000000001,39.774000000000001,0.001000000000000,Water,./0.png
17.174,38.89,17.173999999999999,38.890000000000001,0.001000000000000,Water,./0.png
17.224,38.859,17.224000000000000,38.859000000000002,0.005000000000000,Water,./0.png
17.326,38.797,17.326000000000001,38.796999999999997,0.001000000000000,Water,./0.png
16.497,38.296,16.497000000000000,38.295999999999999,0.010000000000000,Water,./0.png
16.528,38.251,16.527999999999999,38.250999999999998,0.001000000000000,Water,./0.png
16.588,38.164,16.588000000000001,38.164000000000001,0.001000000000000,Water,./0.png
15.666,37.901,15.666000000000000,37.901000000000003,0.001000000000000,Water,./0.png
15.629,37.86,15.629000000000000,37.859999999999999,0.002900000000000,Water,./0.png
15.554,37.781,15.554000000000000,37.780999999999999,0.100000000000000,Water,./0.png
16.072,38.755,16.071999999999999,38.755000000000003,0.007000000000000,Water,./0.png
16.039,38.797,16.039000000000001,38.796999999999997,0.010500000000000,Water,./0.png
15.97,38.883,15.970000000000001,38.883000000000003,0.001000000000000,Water,./0.png
15.88,39.487,15.880000000000001,39.487000000000002,0.050500000000000,Water,./0.png
15.824,39.46,15.824000000000000,39.460000000000001,0.050500000000000,Water,./0.png
15.716,39.403,15.715999999999999,39.402999999999999,0.000600000000000,Water,./0.png
15.338,36.956,15.337999999999999,36.956000000000003,0.000450000000000,Water,./0.png
15.357,36.908,15.356999999999999,36.908000000000001,0.000800000000000,Water,./0.png
15.394,36.812,15.394000000000000,36.811999999999998,0.005500000000000,Water,./0.png
12.953,37.497,12.952999999999999,37.497000000000000,0.004000000000000,Water,./0.png
12.892,37.484,12.891999999999999,37.484000000000002,0.001000000000000,Water,./0.png
12.771,37.459,12.771000000000001,37.459000000000003,0.001000000000000,Water,./0.png
15.121,39.899,15.121000000000000,39.899000000000001,0.002000000000000,Water,./0.png
13.697,40.931,13.696999999999999,40.930999999999997,0.006250000000000,Water,./0.png
14.206,40.699,14.206000000000000,40.698999999999998,0.001750000000000,Water,./0.png
14.636,40.499,14.635999999999999,40.499000000000002,0.001900000000000,Water,./0.png
9.581,44.101,9.581000000000000,44.100999999999999,0.002000000000000,Water,./0.png
9.541,44.06,9.541000000000000,44.060000000000002,0.100000000000000,Water,./0.png
9.461,43.979,9.461000000000000,43.978999999999999,0.005000000000000,Water,./0.png
9.134,44.271,9.134000000000000,44.271000000000001,0.001000000000000,Water,./0.png
9.104,44.226,9.103999999999999,44.225999999999999,0.001000000000000,Water,./0.png
9.046,44.136,9.045999999999999,44.136000000000003,0.001000000000000,Water,./0.png
8.493,44.213,8.493000000000000,44.213000000000001,0.030000000000000,Water,./0.png
8.531,44.172,8.531000000000002,44.171999999999997,0.001000000000000,Water,./0.png
8.609,44.089,8.609000000000000,44.088999999999999,0.002000000000000,Water,./0.png
8.752,44.377,8.752000000000002,44.377000000000002,0.001000000000000,Water,./0.png
8.752,44.326,8.752000000000002,44.326000000000001,0.020000000000000,Water,./0.png
8.752,44.227,8.752000000000002,44.226999999999997,0.010000000000000,Water,./0.png
15.671,41.961,15.670999999999999,41.960999999999999,0.003000000000000,Water,./0.png
